,DESTINATION,KEYWORDS,ORIGIN
1060,EWR,luggage,SFO
1061,EWR,yes,FLL
1062,EWR,upon,FLL
1063,EWR,mechanical,FLL
1064,EWR,delay,FLL
1065,EWR,fell,FLL
1066,EWR,asleep,FLL
1067,EWR,non,FLL
1068,EWR,economy,FLL
1069,EWR,plus,FLL
1070,EWR,seat,FLL
1071,EWR,tarmac,FLL
1072,EWR,always,FLL
1073,EWR,book,FLL
1074,EWR,ep,FLL
1075,EWR,seats,FLL
1076,EWR,height,FLL
1077,EWR,flight,FLL
1078,EWR,family,FLL
1079,EWR,split,FLL
1080,EWR,going,FLL
1081,EWR,allow,FLL
1082,EWR,children,FLL
1083,EWR,sit,FLL
1084,EWR,alone,FLL
1085,EWR,back,FLL
1086,EWR,awoken,FLL
1087,EWR,smash,FLL
1088,EWR,knee,FLL
1089,EWR,beverage,FLL
1090,EWR,cart,FLL
1091,EWR,without,FLL
1092,EWR,apology,FLL
1093,EWR,scolded,FLL
1094,EWR,flight,FLL
1095,EWR,attendant,FLL
1096,EWR,knees,FLL
1097,EWR,arms,FLL
1098,EWR,aisle,FLL
1099,EWR,new,FLL
1100,EWR,years,FLL
1101,EWR,early,FLL
1102,EWR,morning,FLL
1103,EWR,flight,FLL
1104,EWR,sleeping,FLL
1105,EWR,since,FLL
1106,EWR,unexpectedly,FLL
1107,EWR,delayed,FLL
1108,EWR,rather,FLL
1109,EWR,apologize,FLL
1110,EWR,seeing,FLL
1111,EWR,knee,FLL
1112,EWR,fault,FLL
1113,EWR,continued,FLL
1114,EWR,aisle,FLL
1115,EWR,professional,FLL
1116,EWR,say,FLL
1117,EWR,least,FLL
1118,MCO,flight,ORD
1119,MCO,delayed,ORD
1120,MCO,3,ORD
1121,MCO,hours,ORD
1122,MCO,although,ORD
1123,MCO,club,ORD
1124,MCO,access,ORD
1125,MCO,delay,ORD
1126,MCO,time,ORD
1127,MCO,clear,ORD
1128,MCO,updated,ORD
1129,MCO,every,ORD
1130,MCO,30,ORD
1131,MCO,son,ORD
1132,MCO,rushed,ORD
1133,MCO,gate,ORD
1134,MCO,found,ORD
1135,MCO,boarding,ORD
1136,MCO,time,ORD
1137,MCO,changed,ORD
1138,MCO,30,ORD
1139,MCO,min,ORD
1140,MCO,later,ORD
1141,MCO,930am,ORD
1142,MCO,gate,ORD
1143,MCO,920am,ORD
1144,MCO,updated,ORD
1145,MCO,boarding,ORD
1146,MCO,time,ORD
1147,MCO,pushed,ORD
1148,MCO,10am,ORD
1149,MCO,decided,ORD
1150,MCO,pushed,ORD
1151,MCO,1030am,ORD
1152,MCO,11am,ORD
1153,MCO,1130am,ORD
1154,MCO,finally,ORD
1155,MCO,boarded,ORD
1156,MCO,1145am,ORD
1157,MCO,waited,ORD
1158,MCO,club,ORD
1159,MCO,big,ORD
1160,MCO,disappointment,ORD
1161,MCO,asked,ORD
1162,MCO,gate,ORD
1163,MCO,attendant,ORD
1164,MCO,status,ORD
1165,MCO,delay,ORD
1166,MCO,started,ORD
1167,MCO,looking,ORD
1168,MCO,minute,ORD
1169,MCO,later,ORD
1170,MCO,abruptly,ORD
1171,MCO,left,ORD
1172,MCO,saying,ORD
1173,MCO,time,ORD
1174,MCO,break,ORD
1175,MCO,unprofessional,ORD
1176,MCO,leave,ORD
1177,MCO,customer,ORD
1178,MCO,helping,ORD
1179,ORD,delayed,YYC
1180,ORD,ready,YYC
1181,ORD,1st,YYC
1182,ORD,flight,YYC
1183,ORD,passengers,YYC
1184,ORD,missed,YYC
1185,ORD,connections,YYC
1186,ORD,mechanical,YYC
1187,ORD,issues,YYC
1188,ORD,broken,YYC
1189,ORD,seat,YYC
1190,ORD,clearly,YYC
1191,ORD,going,YYC
1192,ORD,result,YYC
1193,ORD,bag,YYC
1194,ORD,connection,YYC
1195,ORD,run,YYC
1196,ORD,end,YYC
1197,ORD,ohare,YYC
1198,ORD,barely,YYC
1199,ORD,making,YYC
1200,ORD,connection,YYC
1201,ORD,sure,YYC
1202,ORD,flight,YYC
1203,ORD,departure,YYC
1204,ORD,anticipated,YYC
1205,ORD,bringing,YYC
1206,ORD,hangar,YYC
1207,ORD,time,YYC
1208,ORD,supposed,YYC
1209,ORD,depart,YYC
1210,ORD,cold,YYC
1211,ORD,leaving,YYC
1212,ORD,time,YYC
1213,SFO,extremely,EWR
1214,SFO,unfriendly,EWR
1215,SFO,unhelpful,EWR
1216,SFO,staff,EWR
1217,SFO,check,EWR
1218,SFO,gate,EWR
1219,SFO,stressful,EWR
1220,SFO,new,EWR
1221,SFO,years,EWR
1222,SFO,travel,EWR
1223,SFO,horrible,EWR
1224,SFO,check,EWR
1225,SFO,security,EWR
1226,SFO,logistics,EWR
1227,SFO,made,EWR
1228,SFO,check,EWR
1229,SFO,nightmare,EWR
1230,SFO,arrived,EWR
1231,SFO,hours,EWR
1232,SFO,early,EWR
1233,SFO,made,EWR
1234,SFO,tsa,EWR
1235,SFO,let,EWR
1236,SFO,pre,EWR
1237,SFO,check,EWR
1238,SFO,line,EWR
1239,LHR,womens,EWR
1240,LHR,public,EWR
1241,LHR,restroom,EWR
1242,LHR,near,EWR
1243,LHR,gate,EWR
1244,LHR,newark,EWR
1245,LHR,airportwas,EWR
1246,LHR,disgusting,EWR
1247,LHR,unflushed,EWR
1248,LHR,toilets,EWR
1249,LHR,etcgranted,EWR
1250,LHR,early,EWR
1251,LHR,new,EWR
1252,LHR,years,EWR
1253,LHR,terrible,EWR
1254,LHR,given,EWR
1255,LHR,real,EWR
1256,LHR,club,EWR
1257,LHR,nearby,EWR
1258,LHR,unsettling,EWR
1259,LHR,start,EWR
1260,LHR,new,EWR
1261,LHR,year,EWR
1262,LHR,food,EWR
1263,LHR,board,EWR
1264,LHR,lunch,EWR
1265,LHR,disappointing,EWR
1266,LHR,breakfast,EWR
1267,LHR,followed,EWR
1268,LHR,minimal,EWR
1269,LHR,dry,EWR
1270,LHR,turkey,EWR
1271,LHR,sandwich,EWR
1272,LHR,mayonnaise,EWR
1273,LHR,mustard,EWR
1274,LHR,lack,EWR
1275,LHR,club,EWR
1276,LHR,providing,EWR
1277,LHR,standard,EWR
1278,LHR,flight,EWR
1279,LHR,food,EWR
1280,LHR,missed,EWR
1281,LHR,20,EWR
1282,LHR,discount,EWR
1283,LHR,nearby,EWR
1284,LHR,restaurants,EWR
1285,LHR,compensated,EWR
1286,LHR,extra,EWR
1287,LHR,money,EWR
1288,LHR,required,EWR
1289,LHR,decent,EWR
1290,LHR,food,EWR
1291,LHR,boarding,EWR
1292,SFO,flight,EWR
1293,SFO,attendants,EWR
1294,SFO,extremely,EWR
1295,SFO,rude,EWR
1296,SFO,bags,EWR
1297,SFO,flight,EWR
1298,SFO,werent,EWR
1299,SFO,spent,EWR
1300,SFO,looking,EWR
1301,SFO,baggage,EWR
1302,SFO,claim,EWR
1303,SFO,given,EWR
1304,SFO,incorrect,EWR
1305,SFO,information,EWR
1306,SFO,baggage,EWR
1307,SFO,delivery,EWR
1308,SFO,least,EWR
1309,SFO,times,EWR
1310,SFO,customer,EWR
1311,SFO,service,EWR
1312,SFO,rep,EWR
1313,SFO,clueless,EWR
1314,SFO,whole,EWR
1315,SFO,process,EWR
1316,SFO,infuriating,EWR
1317,EWR,requested,LHR
1318,EWR,asian,LHR
1319,EWR,vegetarian,LHR
1320,EWR,meal,LHR
1321,EWR,meal,LHR
1322,EWR,incomplete,LHR
1323,EWR,asked,LHR
1324,EWR,flight,LHR
1325,EWR,attendant,LHR
1326,EWR,something,LHR
1327,EWR,nothing,LHR
1328,EWR,else,LHR
1329,EWR,eat,LHR
1330,EWR,response,LHR
1331,EWR,caramel,LHR
1332,EWR,cookie,LHR
1333,EWR,completely,LHR
1334,EWR,inedible,LHR
1335,EWR,actively,LHR
1336,LAX,seats,EWR
1337,LAX,small,EWR
1338,LAX,narrow,EWR
1339,LAX,crowded,EWR
1340,LAX,cannot,EWR
1341,LAX,help,EWR
1342,LAX,constant,EWR
1343,LAX,physical,EWR
1344,LAX,contact,EWR
1345,LAX,people,EWR
1346,LAX,sitting,EWR
1347,LAX,back,EWR
1348,LAX,buttocks,EWR
1349,LAX,knees,EWR
1350,LAX,hurt,EWR
1351,LAX,flying,EWR
1352,LAX,feeling,EWR
1353,LAX,sardine,EWR
1354,LAX,flight,EWR
1355,LAX,great,EWR
1356,LAX,havent,EWR
1357,LAX,received,EWR
1358,LAX,luggage,EWR
1359,LAX,48,EWR
1360,LAX,hrs,EWR
1361,LAX,dmdvive,EWR
1362,LAX,called,EWR
1363,LAX,numerous,EWR
1364,LAX,times,EWR
1365,LAX,keep,EWR
1366,LAX,telling,EWR
1367,LAX,coming,EWR
1368,LAX,soon,EWR
1369,LAX,disappointing,EWR
1370,LAX,frustrating,EWR
1371,LAX,understand,EWR
1372,LAX,piece,EWR
1373,LAX,getting,EWR
1374,LAX,although,EWR
1375,LAX,checked,EWR
1376,LAX,early,EWR
1377,LAX,luggage,EWR
1378,LAX,tagged,EWR
1379,LAX,priority,EWR
1380,LAX,wasnt,EWR
1381,LAX,heavy,EWR
1382,LAX,big,EWR
1383,LAX,boy,EWR
1384,LAX,waiting,EWR
1385,LAX,today,EWR
1386,LAX,wednesday,EWR
1387,LAX,arrived,EWR
1388,LAX,monday,EWR
1389,LAX,crazy,EWR
1390,LAX,need,EWR
1391,LAX,luggage,EWR
1392,LAX,annoying,EWR
1393,LAX,call,EWR
1394,LAX,keep,EWR
1395,LAX,telling,EWR
1396,LAX,soon,EWR
1397,LAX,priority,EWR
1398,LAX,bag,EWR
1399,LAX,flight,EWR
1400,LAX,allegedly,EWR
1401,LAX,arrived,EWR
1402,LAX,la,EWR
1403,LAX,within,EWR
1404,LAX,arrival,EWR
1405,LAX,bags,EWR
1406,LAX,delivered,EWR
1407,LAX,end,EWR
1408,LAX,checking,EWR
1409,LAX,updates,EWR
1410,LAX,available,EWR
1411,LAX,findmybag,EWR
1412,LAX,site,EWR
1413,LAX,10,EWR
1414,LAX,pm,EWR
1415,LAX,given,EWR
1416,LAX,went,EWR
1417,LAX,bed,EWR
1418,LAX,230,EWR
1419,LAX,wednesday,EWR
1420,LAX,doorbell,EWR
1421,LAX,rung,EWR
1422,LAX,missing,EWR
1423,LAX,bag,EWR
1424,LAX,completely,EWR
1425,LAX,unacceptable,EWR
1426,EWR,delayed,DTW
1427,EWR,reason,DTW
1428,EWR,10,DTW
1429,EWR,reason,DTW
1430,EWR,explanation,DTW
1431,EWR,delay,DTW
1432,EWR,ord,DTW
1433,EWR,dtw,DTW
1434,EWR,dec,DTW
1435,EWR,28th,DTW
1436,EWR,without,DTW
1437,EWR,follow,DTW
1438,LAX,stroller,EWR
1439,LAX,severely,EWR
1440,LAX,damaged,EWR
1441,LAX,looks,EWR
1442,LAX,someone,EWR
1443,LAX,either,EWR
1444,LAX,threw,EWR
1445,LAX,dragged,EWR
1446,LAX,several,EWR
1447,LAX,holes,EWR
1448,LAX,snaps,EWR
1449,LAX,missing,EWR
1450,ORD,check,EWR
1451,ORD,bagdrop,EWR
1452,ORD,ewr,EWR
1453,ORD,bedlam,EWR
1454,ORD,staff,EWR
1455,ORD,rude,EWR
1456,ORD,lost,EWR
1457,ORD,bag,EWR
1458,ORD,held,EWR
1459,ORD,tense,EWR
1460,ORD,trip,EWR
1461,ORD,young,EWR
1462,ORD,children,EWR
1463,SJO,5hr,EWR
1464,SJO,flight,EWR
1465,SJO,food,EWR
1466,SJO,entertainment,EWR
1467,SJO,included,EWR
1468,SJO,ticket,EWR
1469,SJO,ticket,EWR
1470,SJO,cost,EWR
1471,SJO,expensive,EWR
1472,SJO,flying,EWR
1473,SJO,europe,EWR
1474,ORD,theres,MCO
1475,ORD,leg,MCO
1476,ORD,room,MCO
1477,ORD,awful,MCO
1478,ORD,charge,MCO
1479,ORD,give,MCO
1480,ORD,leg,MCO
1481,ORD,room,MCO
1482,EWR,flight,DUB
1483,EWR,attendants,DUB
1484,EWR,friendly,DUB
1485,EWR,understaffed,DUB
1486,EWR,made,DUB
1487,EWR,effort,DUB
1488,EWR,cordial,DUB
1489,EWR,freezing,MEX
1490,EWR,extremely,MEX
1491,EWR,uncomfortable,MEX
1492,EWR,whole,MEX
1493,EWR,ride,MEX
1494,LGA,broke,ORD
1495,LGA,stroller,ORD
1496,LGA,staff,ORD
1497,LGA,disgusting,ORD
1498,SDF,problem,EWR
1499,SDF,flight,EWR
1500,SDF,airport,EWR
1501,SDF,agent,EWR
1502,SDF,let,EWR
1503,SDF,family,EWR
1504,SDF,security,EWR
1505,SDF,line,EWR
1506,SDF,claiming,EWR
1507,SDF,2,EWR
1508,SDF,bags,EWR
1509,SDF,big,EWR
1510,SDF,carry,EWR
1511,SDF,despite,EWR
1512,SDF,flying,EWR
1513,SDF,bags,EWR
1514,SDF,last,EWR
1515,SDF,5,EWR
1516,SDF,years,EWR
1517,SDF,including,EWR
1518,SDF,flight,EWR
1519,SDF,newark,EWR
1520,SDF,time,EWR
1521,SDF,argue,EWR
1522,SDF,point,EWR
1523,SDF,back,EWR
1524,SDF,counter,EWR
1525,SDF,check,EWR
1526,SDF,2,EWR
1527,SDF,bags,EWR
1528,LAX,delay,ORD
1529,LAX,bathroom,ORD
1530,LAX,problem,ORD
1531,LAX,handled,ORD
1532,LAX,better,ORD
1533,LAX,100,ORD
1534,LAX,late,ORD
1535,LAX,seat,ORD
1536,LAX,clean,ORD
1537,EWR,flight,DUB
1538,EWR,attendant,DUB
1539,EWR,extremely,DUB
1540,EWR,rude,DUB
1541,EWR,ask,DUB
1542,EWR,times,DUB
1543,EWR,headphones,DUB
1544,EWR,please,DUB
1545,EWR,thank,DUB
1546,EWR,smiled,DUB
1547,EWR,passengers,DUB
1548,MSY,entered,ORD
1549,MSY,tsa,ORD
1550,MSY,security,ORD
1551,MSY,line,ORD
1552,MSY,ohare,ORD
1553,MSY,suddenly,ORD
1554,MSY,tsa,ORD
1555,MSY,shut,ORD
1556,MSY,entire,ORD
1557,MSY,area,ORD
1558,MSY,15,ORD
1559,MSY,time,ORD
1560,MSY,nobody,ORD
1561,MSY,came,ORD
1562,MSY,line,ORD
1563,MSY,explain,ORD
1564,MSY,area,ORD
1565,MSY,shut,ORD
1566,MSY,area,ORD
1567,MSY,reopened,ORD
1568,MSY,tsa,ORD
1569,MSY,agents,ORD
1570,MSY,tried,ORD
1571,MSY,herd,ORD
1572,MSY,passengers,ORD
1573,MSY,security,ORD
1574,MSY,area,ORD
1575,MSY,cows,ORD
1576,MSY,clear,ORD
1577,MSY,long,ORD
1578,MSY,line,ORD
1579,MSY,backed,ORD
1580,MSY,provide,ORD
1581,MSY,explanation,ORD
1582,MSY,rush,ORD
1583,MSY,expedited,ORD
1584,MSY,screening,ORD
1585,MSY,shoe,ORD
1586,MSY,laptop,ORD
1587,MSY,removal,ORD
1588,MSY,people,ORD
1589,MSY,confused,ORD
1590,MSY,asked,ORD
1591,MSY,questions,ORD
1592,MSY,tsa,ORD
1593,MSY,agents,ORD
1594,MSY,angry,ORD
1595,MSY,demeaning,ORD
1596,MSY,responses,ORD
1597,EWR,paid,DUB
1598,EWR,500,DUB
1599,EWR,per,DUB
1600,EWR,person,DUB
1601,EWR,people,DUB
1602,EWR,used,DUB
1603,EWR,60000,DUB
1604,EWR,air,DUB
1605,EWR,miles,DUB
1606,EWR,upgrade,DUB
1607,EWR,family,DUB
1608,EWR,business,DUB
1609,EWR,short,DUB
1610,EWR,staffed,DUB
1611,EWR,service,DUB
1612,EWR,terrible,DUB
1613,EWR,attendant,DUB
1614,EWR,rushed,DUB
1615,EWR,rude,DUB
1616,EWR,stayed,DUB
1617,EWR,coachi,DUB
1618,EWR,want,DUB
1619,EWR,60000,DUB
1620,EWR,air,DUB
1621,EWR,miles,DUB
1622,EWR,500,DUB
1623,EWR,per,DUB
1624,EWR,person,DUB
1625,EWR,upgrade,DUB
1626,EWR,charge,DUB
1627,EWR,back,DUB
1628,SJO,5hr,EWR
1629,SJO,flight,EWR
1630,SJO,food,EWR
1631,SJO,entertainment,EWR
1632,SJO,included,EWR
1633,SJO,ticket,EWR
1634,SJO,ticket,EWR
1635,SJO,cost,EWR
1636,SJO,expensive,EWR
1637,SJO,flying,EWR
1638,SJO,europe,EWR
1639,PUJ,attention,EWR
1640,PUJ,ever,EWR
1641,PUJ,experienced,EWR
1642,PUJ,airport,EWR
1643,EWR,905,EDI
1644,EWR,departure,EDI
1645,EWR,expect,EDI
1646,EWR,served,EDI
1647,EWR,breakfast,EDI
1648,EWR,expected,EDI
1649,EWR,something,EDI
1650,EWR,lunchlike,EDI
1651,EWR,breakfast,EDI
1652,EWR,options,EDI
1653,EWR,conjealed,EDI
1654,EWR,egg,EDI
1655,EWR,berry,EDI
1656,EWR,bread,EDI
1657,EWR,pudding,EDI
1658,EWR,awful,EDI
1659,EWR,nothing,EDI
1660,EWR,satisfy,EDI
1661,EWR,6,EDI
1662,EWR,hours,EDI
1663,EWR,flight,EDI
1664,EWR,140lb,EDI
1665,EWR,person,EDI
1666,EWR,disappointed,EDI
1667,EWR,international,EDI
1668,EWR,flight,EDI
1669,EWR,food,EDI
1670,EWR,offering,EDI
1671,EWR,cabin,GVA
1672,EWR,mess,GVA
1673,EWR,bathrooms,GVA
1674,EWR,ran,GVA
1675,EWR,toilet,GVA
1676,EWR,asked,GVA
1677,EWR,replenish,GVA
1678,EWR,toilet,GVA
1679,EWR,paper,GVA
1680,EWR,flight,GVA
1681,EWR,attendant,GVA
1682,EWR,handed,GVA
1683,EWR,roll,GVA
1684,EWR,bag,GVA
1685,EWR,pleased,GVA
1686,EWR,change,GVA
1687,EWR,toilet,GVA
1688,EWR,paper,GVA
1689,EWR,asked,GVA
1690,COS,travel,ORD
1691,COS,experience,ORD
1692,COS,ever,ORD
1693,COS,besides,ORD
1694,COS,difficulties,ORD
1695,COS,felt,ORD
1696,COS,lied,ORD
1697,COS,deceived,ORD
1698,COS,availabilty,ORD
1699,COS,pilot,ORD
1700,COS,multiple,ORD
1701,COS,times,ORD
1702,DFW,unsuccessful,EWR
1703,DFW,trying,EWR
1704,DFW,determine,EWR
1705,DFW,tsa,EWR
1706,DFW,precheck,EWR
1707,DFW,print,EWR
1708,DFW,boarding,EWR
1709,DFW,pass,EWR
1710,DFW,tried,EWR
1711,DFW,half,EWR
1712,DFW,phone,EWR
1713,DFW,mileage,EWR
1714,DFW,plus,EWR
1715,DFW,customer,EWR
1716,DFW,service,EWR
1717,DFW,team,EWR
1718,DFW,transferred,EWR
1719,DFW,domestic,EWR
1720,DFW,reservations,EWR
1721,DFW,transferred,EWR
1722,DFW,back,EWR
1723,DFW,mileage,EWR
1724,DFW,plus,EWR
1725,DFW,transferred,EWR
1726,DFW,international,EWR
1727,DFW,reservations,EWR
1728,DFW,transferred,EWR
1729,DFW,technical,EWR
1730,DFW,support,EWR
1731,DFW,able,EWR
1732,DFW,answer,EWR
1733,DFW,basic,EWR
1734,DFW,questions,EWR
1735,DFW,odd,EWR
1736,DFW,tsa,EWR
1737,DFW,precheck,EWR
1738,DFW,prints,EWR
1739,DFW,boarding,EWR
1740,DFW,passes,EWR
1741,DFW,american,EWR
1742,DFW,delta,EWR
1743,DFW,reached,EWR
1744,DFW,tsa,EWR
1745,DFW,precheck,EWR
1746,DFW,helpful,EWR
1747,DFW,knowledgeable,EWR
1748,DFW,ii,EWR
1749,DFW,despite,EWR
1750,DFW,able,EWR
1751,DFW,basic,EWR
1752,DFW,information,EWR
1753,DFW,see,EWR
1754,DFW,half,EWR
1755,DFW,experience,EWR
1756,DFW,investigating,EWR
1757,DFW,determine,EWR
1758,DFW,problem,EWR
1759,DFW,flight,EWR
1760,DFW,fine,EWR
1761,DFW,tsa,EWR
1762,DFW,lines,EWR
1763,DFW,newark,EWR
1764,DFW,long,EWR
1765,DFW,took,EWR
1766,DFW,45,EWR
1767,DFW,uniteds,EWR
1768,DFW,responsibility,EWR
1769,DFW,frustrated,EWR
1770,DFW,inability,EWR
1771,DFW,basic,EWR
1772,DFW,questions,EWR
1773,DFW,answered,EWR
1774,DFW,team,EWR
1775,DFW,ie,EWR
1776,DFW,seemed,EWR
1777,DFW,access,EWR
1778,DFW,determine,EWR
1779,DFW,full,EWR
1780,DFW,name,EWR
1781,DFW,input,EWR
1782,DFW,system,EWR
1783,DFW,tied,EWR
1784,DFW,mileage,EWR
1785,DFW,plus,EWR
1786,DFW,number,EWR
1787,DFW,passport,EWR
1788,DFW,number,EWR
1789,DFW,tied,EWR
1790,DFW,account,EWR
1791,DFW,waiting,EWR
1792,DFW,see,EWR
1793,DFW,tsa,EWR
1794,DFW,comes,EWR
1795,DFW,back,EWR
1796,DFW,determine,EWR
1797,DFW,problem,EWR
1798,DFW,tsa,EWR
1799,DFW,cant,EWR
1800,DFW,determine,EWR
1801,DFW,tsa,EWR
1802,DFW,precheck,EWR
1803,DFW,print,EWR
1804,DFW,boarding,EWR
1805,DFW,pass,EWR
1806,DFW,dont,EWR
1807,DFW,know,EWR
1808,DFW,else,EWR
1809,DFW,loss,EWR
1810,HNL,short,ORD
1811,HNL,person,ORD
1812,HNL,first,ORD
1813,HNL,class,ORD
1814,HNL,seats,ORD
1815,HNL,arent,ORD
1816,HNL,comfortable,ORD
1817,HNL,otherwise,ORD
1818,HNL,fight,ORD
1819,HNL,crew,ORD
1820,HNL,quite,ORD
1821,HNL,fine,ORD
1822,HNL,seats,ORD
1823,HNL,narrow,ORD
1824,HNL,reason,ORD
1825,HNL,rate,ORD
1826,HNL,flight,ORD
1827,HNL,lower,ORD
1828,HNL,empty,ORD
1829,HNL,seat,ORD
1830,HNL,arm,ORD
1831,HNL,took,ORD
1832,HNL,12,ORD
1833,HNL,seat,ORD
1834,HNL,511,ORD
1835,HNL,178,ORD
1836,HNL,lbs,ORD
1837,HNL,big,ORD
1838,HNL,seats,ORD
1839,HNL,small,ORD
1840,EWR,food,FCO
1841,EWR,quality,FCO
1842,EWR,great,FCO
1843,EWR,second,FCO
1844,EWR,snack,FCO
1845,EWR,meal,FCO
1846,EWR,chicken,FCO
1847,EWR,barely,FCO
1848,EWR,edible,FCO
1849,EWR,rubbery,FCO
1850,EWR,dry,FCO
1851,EWR,taste,FCO
1852,LAX,checkin,ORD
1853,LAX,luggage,ORD
1854,LAX,horrible,ORD
1855,LAX,terrible,ORD
1856,LAX,system,ORD
1857,LAX,check,ORD
1858,LAX,luggage,ORD
1859,ORD,original,GRR
1860,ORD,return,GRR
1861,ORD,flight,GRR
1862,ORD,scheduled,GRR
1863,ORD,sunday,GRR
1864,ORD,delayed,GRR
1865,ORD,missed,GRR
1866,ORD,connection,GRR
1867,ORD,chicago,GRR
1868,ORD,reschedule,GRR
1869,ORD,monday,GRR
1870,ORD,delayed,GRR
1871,ORD,experience,SFO
1872,ORD,customer,SFO
1873,ORD,service,SFO
1874,ORD,people,SFO
1875,ORD,sfo,SFO
1876,ORD,went,SFO
1877,ORD,tak,SFO
1878,ORD,3,SFO
1879,ORD,hours,SFO
1880,ORD,delay,SFO
1881,ORD,flight,SFO
1882,ORD,lady,SFO
1883,ORD,rude,SFO
1884,ORD,felt,SFO
1885,ORD,shouldnt,SFO
1886,ORD,visit,SFO
1887,ORD,ever,SFO
1888,ORD,second,SFO
1889,ORD,experience,SFO
1890,ORD,thing,SFO
1891,ORD,happened,SFO
1892,ORD,took,SFO
1893,ORD,flight,SFO
1894,ORD,21st,SFO
1895,ORD,december,SFO
1896,ORD,2017,SFO
1897,ORD,indianapolis,SFO
1898,ORD,sfoi,SFO
1899,ORD,missed,SFO
1900,ORD,connecting,SFO
1901,ORD,flight,SFO
1902,ORD,chicago,SFO
1903,ORD,delay,SFO
1904,ORD,flight,SFO
1905,ORD,indianapolis,SFO
1906,ORD,chicagoi,SFO
1907,ORD,stay,SFO
1908,ORD,night,SFO
1909,ORD,chicagooverall,SFO
1910,ORD,travel,SFO
1911,ORD,experience,SFO
1912,ORD,going,SFO
1913,ORD,visit,SFO
1914,ORD,ever,SFO
1915,ORD,thisi,SFO
1916,ORD,sharing,SFO
1917,ORD,experience,SFO
1918,ORD,family,SFO
1919,ORD,friends,SFO
1920,ORD,avoid,SFO
1921,ORD,traveling,SFO
1922,ORD,appeared,SFO
1923,ORD,station,SFO
1924,ORD,manager,SFO
1925,ORD,customer,SFO
1926,ORD,service,SFO
1927,ORD,manager,SFO
1928,ORD,dispatched,SFO
1929,ORD,gate,SFO
1930,ORD,explain,SFO
1931,ORD,delay,SFO
1932,ORD,abysmal,SFO
1933,ORD,rude,SFO
1934,ORD,frankly,SFO
1935,ORD,annoying,SFO
1936,ORD,informative,SFO
1937,ORD,helpful,SFO
1938,ORD,information,SFO
1939,ORD,iphone,SFO
1940,ORD,app,SFO
1941,ORD,substantially,SFO
1942,ORD,accurate,SFO
1943,ORD,anything,SFO
1944,ORD,say,SFO
1945,ORD,patronizing,SFO
1946,ORD,announcements,SFO
1947,MYR,mad,EWR
1948,MYR,house,EWR
1949,MYR,constantly,EWR
1950,MYR,shutting,EWR
1951,MYR,kiosks,EWR
1952,MYR,bagage,EWR
1953,MYR,ticketed,EWR
1954,MYR,took,EWR
1955,MYR,much,EWR
1956,MYR,longer,EWR
1957,MYR,stressful,EWR
1958,MYR,airline,EWR
1959,MYR,traveled,EWR
1960,MYR,people,EWR
1961,MYR,checking,EWR
1962,MYR,luggage,EWR
1963,MYR,fan,EWR
1964,MYR,find,EWR
1965,MYR,working,EWR
1966,MYR,machine,EWR
1967,MYR,first,EWR
1968,MYR,step,EWR
1969,MYR,trip,EWR
1970,MYR,going,EWR
1971,MYR,let,EWR
1972,MYR,print,EWR
1973,MYR,boarding,EWR
1974,MYR,pass,EWR
1975,MYR,check,EWR
1976,MYR,flight,EWR
1977,MYR,figure,EWR
1978,MYR,print,EWR
1979,MYR,luggage,EWR
1980,MYR,tags,EWR
1981,MYR,home,EWR
1982,MYR,really,EWR
1983,MYR,annoying,EWR
1984,MYR,extremely,EWR
1985,MYR,unregulated,EWR
1986,ORD,kimberly,LAX
1987,ORD,gate,LAX
1988,ORD,agent,LAX
1989,ORD,rude,LAX
1990,ORD,aggressive,LAX
1991,ORD,absolutely,LAX
1992,ORD,reason,LAX
1993,ORD,behavior,LAX
1994,ORD,rude,LAX
1995,ORD,inconsiderate,LAX
1996,ORD,front,LAX
1997,ORD,attendant,LAX
1998,ORD,checked,LAX
1999,ORD,horrendous,LAX
2000,ORD,slowed,LAX
2001,ORD,process,LAX
2002,ORD,delayed,LAX
2003,ORD,30,LAX
2004,ORD,made,LAX
2005,ORD,multiple,LAX
2006,ORD,people,LAX
2007,ORD,carried,LAX
2008,ORD,first,LAX
2009,ORD,class,LAX
2010,ORD,check,LAX
2011,ORD,bags,LAX
2012,ORD,bags,LAX
2013,ORD,used,LAX
2014,ORD,time,LAX
2015,ORD,time,LAX
2016,ORD,used,LAX
2017,ORD,exact,LAX
2018,ORD,bag,LAX
2019,ORD,40,LAX
2020,ORD,2017,LAX
2021,ORD,made,LAX
2022,ORD,check,LAX
2023,ORD,rude,LAX
2024,ORD,malice,LAX
2025,EWR,gate,ZRH
2026,EWR,attendants,ZRH
2027,EWR,rude,ZRH
2028,EWR,disrepectful,ZRH
2029,EWR,questions,ZRH
2030,EWR,gate,ZRH
2031,EWR,rudely,ZRH
2032,EWR,disregarded,ZRH
2033,EWR,care,ZRH
2034,EWR,global,ZRH
2035,EWR,services,ZRH
2036,EWR,member,ZRH
2037,EWR,customer,ZRH
2038,EWR,service,ZRH
2039,EWR,seen,ZRH
2040,EWR,years,ZRH
2041,EWR,airlines,ZRH
2042,EWR,appreciate,ZRH
2043,EWR,business,ZRH
2044,EWR,check,ZRH
2045,EWR,zurich,ZRH
2046,EWR,inconsistent,ZRH
